Date,Ticker,Open,High,Low,Close,Volume,Adj Close
2011-04-21,Bitcoin-MVRV,3.3392309974647945,3.3392309974647945,3.3392309974647945,3.3392309974647945,0,3.3392309974647945
2011-04-24,Bitcoin-MVRV,4.325238158441928,4.325238158441928,4.325238158441928,4.325238158441928,0,4.325238158441928
2011-04-27,Bitcoin-MVRV,4.486398315244846,4.486398315244846,4.486398315244846,4.486398315244846,0,4.486398315244846
2011-04-30,Bitcoin-MVRV,5.642527897123143,5.642527897123143,5.642527897123143,5.642527897123143,0,5.642527897123143
2011-05-03,Bitcoin-MVRV,5.715722198775814,5.715722198775814,5.715722198775814,5.715722198775814,0,5.715722198775814
2011-05-06,Bitcoin-MVRV,5.027370208103613,5.027370208103613,5.027370208103613,5.027370208103613,0,5.027370208103613
2011-05-08,Bitcoin-MVRV,4.853532348498434,4.853532348498434,4.853532348498434,4.853532348498434,0,4.853532348498434
2011-05-11,Bitcoin-MVRV,5.626585300107556,5.626585300107556,5.626585300107556,5.626585300107556,0,5.626585300107556
2011-05-14,Bitcoin-MVRV,6.419594465822192,6.419594465822192,6.419594465822192,6.419594465822192,0,6.419594465822192
2011-05-16,Bitcoin-MVRV,6.204758979748657,6.204758979748657,6.204758979748657,6.204758979748657,0,6.204758979748657
2011-05-18,Bitcoin-MVRV,5.28104397342004,5.28104397342004,5.28104397342004,5.28104397342004,0,5.28104397342004
2011-05-21,Bitcoin-MVRV,4.3633357269143325,4.3633357269143325,4.3633357269143325,4.3633357269143325,0,4.3633357269143325
2011-05-23,Bitcoin-MVRV,4.178364556903409,4.178364556903409,4.178364556903409,4.178364556903409,0,4.178364556903409
2011-05-25,Bitcoin-MVRV,4.398835744444987,4.398835744444987,4.398835744444987,4.398835744444987,0,4.398835744444987
2011-05-27,Bitcoin-MVRV,4.605778889273789,4.605778889273789,4.605778889273789,4.605778889273789,0,4.605778889273789
2011-05-30,Bitcoin-MVRV,4.514099074424263,4.514099074424263,4.514099074424263,4.514099074424263,0,4.514099074424263
2011-06-02,Bitcoin-MVRV,4.74509448453949,4.74509448453949,4.74509448453949,4.74509448453949,0,4.74509448453949
2011-06-05,Bitcoin-MVRV,6.7231485250204095,6.7231485250204095,6.7231485250204095,6.7231485250204095,0,6.7231485250204095
2011-06-07,Bitcoin-MVRV,6.169957082070211,6.169957082070211,6.169957082070211,6.169957082070211,0,6.169957082070211
2011-06-10,Bitcoin-MVRV,7.547748392865333,7.547748392865333,7.547748392865333,7.547748392865333,0,7.547748392865333
2011-06-12,Bitcoin-MVRV,4.976479715444465,4.976479715444465,4.976479715444465,4.976479715444465,0,4.976479715444465
2011-06-14,Bitcoin-MVRV,3.352120068390762,3.352120068390762,3.352120068390762,3.352120068390762,0,3.352120068390762
2011-06-17,Bitcoin-MVRV,2.6018794476872564,2.6018794476872564,2.6018794476872564,2.6018794476872564,0,2.6018794476872564
2011-06-20,Bitcoin-MVRV,2.4146274770684992,2.4146274770684992,2.4146274770684992,2.4146274770684992,0,2.4146274770684992
2011-06-22,Bitcoin-MVRV,2.2944623722750515,2.2944623722750515,2.2944623722750515,2.2944623722750515,0,2.2944623722750515
2011-06-24,Bitcoin-MVRV,2.35163723156512,2.35163723156512,2.35163723156512,2.35163723156512,0,2.35163723156512
2011-06-27,Bitcoin-MVRV,2.5210311434259927,2.5210311434259927,2.5210311434259927,2.5210311434259927,0,2.5210311434259927
2011-07-01,Bitcoin-MVRV,2.3777541999564304,2.3777541999564304,2.3777541999564304,2.3777541999564304,0,2.3777541999564304
2011-07-04,Bitcoin-MVRV,2.1955212160296766,2.1955212160296766,2.1955212160296766,2.1955212160296766,0,2.1955212160296766
2011-07-07,Bitcoin-MVRV,2.211270588839609,2.211270588839609,2.211270588839609,2.211270588839609,0,2.211270588839609
2011-07-11,Bitcoin-MVRV,2.0716192256443966,2.0716192256443966,2.0716192256443966,2.0716192256443966,0,2.0716192256443966
2011-07-14,Bitcoin-MVRV,1.8919816882528293,1.8919816882528293,1.8919816882528293,1.8919816882528293,0,1.8919816882528293
2011-07-18,Bitcoin-MVRV,1.8677365743993608,1.8677365743993608,1.8677365743993608,1.8677365743993608,0,1.8677365743993608
2011-07-21,Bitcoin-MVRV,1.9016299259601048,1.9016299259601048,1.9016299259601048,1.9016299259601048,0,1.9016299259601048
2011-07-25,Bitcoin-MVRV,1.8973841064017305,1.8973841064017305,1.8973841064017305,1.8973841064017305,0,1.8973841064017305
2011-07-28,Bitcoin-MVRV,1.9080405345872056,1.9080405345872056,1.9080405345872056,1.9080405345872056,0,1.9080405345872056
2011-07-31,Bitcoin-MVRV,1.8862274495743925,1.8862274495743925,1.8862274495743925,1.8862274495743925,0,1.8862274495743925
2011-08-04,Bitcoin-MVRV,1.7537176090794118,1.7537176090794118,1.7537176090794118,1.7537176090794118,0,1.7537176090794118
2011-08-08,Bitcoin-MVRV,1.3500742237096095,1.3500742237096095,1.3500742237096095,1.3500742237096095,0,1.3500742237096095
2011-08-12,Bitcoin-MVRV,1.4437584778342898,1.4437584778342898,1.4437584778342898,1.4437584778342898,0,1.4437584778342898
2011-08-16,Bitcoin-MVRV,1.6161632164884872,1.6161632164884872,1.6161632164884872,1.6161632164884872,0,1.6161632164884872
2011-08-20,Bitcoin-MVRV,1.619261685024041,1.619261685024041,1.619261685024041,1.619261685024041,0,1.619261685024041
2011-08-24,Bitcoin-MVRV,1.5743603406268754,1.5743603406268754,1.5743603406268754,1.5743603406268754,0,1.5743603406268754
2011-08-28,Bitcoin-MVRV,1.3578714456549887,1.3578714456549887,1.3578714456549887,1.3578714456549887,0,1.3578714456549887
2011-09-01,Bitcoin-MVRV,1.2704483770975703,1.2704483770975703,1.2704483770975703,1.2704483770975703,0,1.2704483770975703
2011-09-05,Bitcoin-MVRV,1.2219537864667478,1.2219537864667478,1.2219537864667478,1.2219537864667478,0,1.2219537864667478
2011-09-09,Bitcoin-MVRV,1.0635605651337383,1.0635605651337383,1.0635605651337383,1.0635605651337383,0,1.0635605651337383
2011-09-13,Bitcoin-MVRV,1.0800031060949784,1.0800031060949784,1.0800031060949784,1.0800031060949784,0,1.0800031060949784
2011-09-17,Bitcoin-MVRV,0.8264204734182009,0.8264204734182009,0.8264204734182009,0.8264204734182009,0,0.8264204734182009
2011-09-21,Bitcoin-MVRV,0.9313359271051408,0.9313359271051408,0.9313359271051408,0.9313359271051408,0,0.9313359271051408
2011-09-25,Bitcoin-MVRV,0.8686925151929438,0.8686925151929438,0.8686925151929438,0.8686925151929438,0,0.8686925151929438
2011-09-29,Bitcoin-MVRV,0.7812776247609967,0.7812776247609967,0.7812776247609967,0.7812776247609967,0,0.7812776247609967
2011-10-03,Bitcoin-MVRV,0.8062838405688034,0.8062838405688034,0.8062838405688034,0.8062838405688034,0,0.8062838405688034
2011-10-07,Bitcoin-MVRV,0.7690073091415707,0.7690073091415707,0.7690073091415707,0.7690073091415707,0,0.7690073091415707
2011-10-12,Bitcoin-MVRV,0.6601224128793495,0.6601224128793495,0.6601224128793495,0.6601224128793495,0,0.6601224128793495
2011-10-17,Bitcoin-MVRV,0.6345494204815026,0.6345494204815026,0.6345494204815026,0.6345494204815026,0,0.6345494204815026
2011-10-21,Bitcoin-MVRV,0.4082455062271173,0.4082455062271173,0.4082455062271173,0.4082455062271173,0,0.4082455062271173
2011-10-26,Bitcoin-MVRV,0.5041092987176133,0.5041092987176133,0.5041092987176133,0.5041092987176133,0,0.5041092987176133
2011-10-31,Bitcoin-MVRV,0.6076668902342405,0.6076668902342405,0.6076668902342405,0.6076668902342405,0,0.6076668902342405
2011-11-04,Bitcoin-MVRV,0.5549903902524328,0.5549903902524328,0.5549903902524328,0.5549903902524328,0,0.5549903902524328
2011-11-08,Bitcoin-MVRV,0.5020697521590275,0.5020697521590275,0.5020697521590275,0.5020697521590275,0,0.5020697521590275
2011-11-12,Bitcoin-MVRV,0.5141189090156124,0.5141189090156124,0.5141189090156124,0.5141189090156124,0,0.5141189090156124
2011-11-15,Bitcoin-MVRV,0.5061686737765244,0.5061686737765244,0.5061686737765244,0.5061686737765244,0,0.5061686737765244
2011-11-20,Bitcoin-MVRV,0.4424306691229071,0.4424306691229071,0.4424306691229071,0.4424306691229071,0,0.4424306691229071
2011-11-24,Bitcoin-MVRV,0.4462268276575347,0.4462268276575347,0.4462268276575347,0.4462268276575347,0,0.4462268276575347
2011-11-28,Bitcoin-MVRV,0.480230604097518,0.480230604097518,0.480230604097518,0.480230604097518,0,0.480230604097518
2011-12-02,Bitcoin-MVRV,0.5923849930902435,0.5923849930902435,0.5923849930902435,0.5923849930902435,0,0.5923849930902435
2011-12-06,Bitcoin-MVRV,0.5682353331657801,0.5682353331657801,0.5682353331657801,0.5682353331657801,0,0.5682353331657801
2011-12-10,Bitcoin-MVRV,0.5916542934938105,0.5916542934938105,0.5916542934938105,0.5916542934938105,0,0.5916542934938105
2011-12-14,Bitcoin-MVRV,0.6384857018267424,0.6384857018267424,0.6384857018267424,0.6384857018267424,0,0.6384857018267424
2011-12-18,Bitcoin-MVRV,0.6243632260840694,0.6243632260840694,0.6243632260840694,0.6243632260840694,0,0.6243632260840694
2011-12-22,Bitcoin-MVRV,0.8141956713400927,0.8141956713400927,0.8141956713400927,0.8141956713400927,0,0.8141956713400927
2011-12-26,Bitcoin-MVRV,0.8010756224288593,0.8010756224288593,0.8010756224288593,0.8010756224288593,0,0.8010756224288593
2011-12-30,Bitcoin-MVRV,0.8133745726317592,0.8133745726317592,0.8133745726317592,0.8133745726317592,0,0.8133745726317592
2012-01-03,Bitcoin-MVRV,1.0124229521792594,1.0124229521792594,1.0124229521792594,1.0124229521792594,0,1.0124229521792594
2012-01-06,Bitcoin-MVRV,1.2261301894436871,1.2261301894436871,1.2261301894436871,1.2261301894436871,0,1.2261301894436871
2012-01-10,Bitcoin-MVRV,1.3417613785445597,1.3417613785445597,1.3417613785445597,1.3417613785445597,0,1.3417613785445597
2012-01-14,Bitcoin-MVRV,1.2766749891265916,1.2766749891265916,1.2766749891265916,1.2766749891265916,0,1.2766749891265916
2012-01-17,Bitcoin-MVRV,1.3053450791408518,1.3053450791408518,1.3053450791408518,1.3053450791408518,0,1.3053450791408518
2012-01-21,Bitcoin-MVRV,1.1923099350653374,1.1923099350653374,1.1923099350653374,1.1923099350653374,0,1.1923099350653374
2012-01-25,Bitcoin-MVRV,1.1805012401157025,1.1805012401157025,1.1805012401157025,1.1805012401157025,0,1.1805012401157025
2012-01-29,Bitcoin-MVRV,1.0462945861708648,1.0462945861708648,1.0462945861708648,1.0462945861708648,0,1.0462945861708648
2012-02-02,Bitcoin-MVRV,1.0413327750238075,1.0413327750238075,1.0413327750238075,1.0413327750238075,0,1.0413327750238075
2012-02-05,Bitcoin-MVRV,1.0991199426215652,1.0991199426215652,1.0991199426215652,1.0991199426215652,0,1.0991199426215652
2012-02-09,Bitcoin-MVRV,1.0686090891460138,1.0686090891460138,1.0686090891460138,1.0686090891460138,0,1.0686090891460138
2012-02-13,Bitcoin-MVRV,1.076931431084021,1.076931431084021,1.076931431084021,1.076931431084021,0,1.076931431084021
2012-02-17,Bitcoin-MVRV,0.8904478139338089,0.8904478139338089,0.8904478139338089,0.8904478139338089,0,0.8904478139338089
2012-02-21,Bitcoin-MVRV,0.83046881783274,0.83046881783274,0.83046881783274,0.83046881783274,0,0.83046881783274
2012-02-24,Bitcoin-MVRV,0.9435296900940914,0.9435296900940914,0.9435296900940914,0.9435296900940914,0,0.9435296900940914
2012-02-28,Bitcoin-MVRV,0.957319939514877,0.957319939514877,0.957319939514877,0.957319939514877,0,0.957319939514877
2012-03-03,Bitcoin-MVRV,0.9490291526804148,0.9490291526804148,0.9490291526804148,0.9490291526804148,0,0.9490291526804148
2012-03-07,Bitcoin-MVRV,0.9642987032772176,0.9642987032772176,0.9642987032772176,0.9642987032772176,0,0.9642987032772176
2012-03-11,Bitcoin-MVRV,0.9469227189221232,0.9469227189221232,0.9469227189221232,0.9469227189221232,0,0.9469227189221232
2012-03-15,Bitcoin-MVRV,1.0344712989455178,1.0344712989455178,1.0344712989455178,1.0344712989455178,0,1.0344712989455178
2012-03-18,Bitcoin-MVRV,1.031286761374549,1.031286761374549,1.031286761374549,1.031286761374549,0,1.031286761374549
2012-03-22,Bitcoin-MVRV,0.9378414510295644,0.9378414510295644,0.9378414510295644,0.9378414510295644,0,0.9378414510295644
2012-03-26,Bitcoin-MVRV,0.907133864026258,0.907133864026258,0.907133864026258,0.907133864026258,0,0.907133864026258
2012-03-30,Bitcoin-MVRV,0.9380293960239918,0.9380293960239918,0.9380293960239918,0.9380293960239918,0,0.9380293960239918
2012-04-03,Bitcoin-MVRV,0.980227054779115,0.980227054779115,0.980227054779115,0.980227054779115,0,0.980227054779115
2012-04-07,Bitcoin-MVRV,0.9737229761504594,0.9737229761504594,0.9737229761504594,0.9737229761504594,0,0.9737229761504594
2012-04-11,Bitcoin-MVRV,0.9598525254266936,0.9598525254266936,0.9598525254266936,0.9598525254266936,0,0.9598525254266936
2012-04-16,Bitcoin-MVRV,0.9830426772090816,0.9830426772090816,0.9830426772090816,0.9830426772090816,0,0.9830426772090816
2012-04-20,Bitcoin-MVRV,1.0155419084040056,1.0155419084040056,1.0155419084040056,1.0155419084040056,0,1.0155419084040056
2012-04-24,Bitcoin-MVRV,1.0300475430718068,1.0300475430718068,1.0300475430718068,1.0300475430718068,0,1.0300475430718068
2012-04-28,Bitcoin-MVRV,1.004123682304039,1.004123682304039,1.004123682304039,1.004123682304039,0,1.004123682304039
2012-05-01,Bitcoin-MVRV,0.9796367652400854,0.9796367652400854,0.9796367652400854,0.9796367652400854,0,0.9796367652400854
2012-05-05,Bitcoin-MVRV,1.011084768695415,1.011084768695415,1.011084768695415,1.011084768695415,0,1.011084768695415
2012-05-08,Bitcoin-MVRV,1.0020823191342347,1.0020823191342347,1.0020823191342347,1.0020823191342347,0,1.0020823191342347
2012-05-12,Bitcoin-MVRV,0.9895769235715496,0.9895769235715496,0.9895769235715496,0.9895769235715496,0,0.9895769235715496
2012-05-17,Bitcoin-MVRV,1.0003680287637318,1.0003680287637318,1.0003680287637318,1.0003680287637318,0,1.0003680287637318
2012-05-21,Bitcoin-MVRV,1.0151036567474765,1.0151036567474765,1.0151036567474765,1.0151036567474765,0,1.0151036567474765
2012-05-25,Bitcoin-MVRV,1.0311777880471695,1.0311777880471695,1.0311777880471695,1.0311777880471695,0,1.0311777880471695
2012-05-29,Bitcoin-MVRV,1.024688207931577,1.024688207931577,1.024688207931577,1.024688207931577,0,1.024688207931577
2012-06-02,Bitcoin-MVRV,1.0500504866155065,1.0500504866155065,1.0500504866155065,1.0500504866155065,0,1.0500504866155065
2012-06-06,Bitcoin-MVRV,1.081609483471809,1.081609483471809,1.081609483471809,1.081609483471809,0,1.081609483471809
2012-06-10,Bitcoin-MVRV,1.1271171017035662,1.1271171017035662,1.1271171017035662,1.1271171017035662,0,1.1271171017035662
2012-06-14,Bitcoin-MVRV,1.146533533296777,1.146533533296777,1.146533533296777,1.146533533296777,0,1.146533533296777
2012-06-17,Bitcoin-MVRV,1.2890110999015527,1.2890110999015527,1.2890110999015527,1.2890110999015527,0,1.2890110999015527
2012-06-21,Bitcoin-MVRV,1.3014639053414698,1.3014639053414698,1.3014639053414698,1.3014639053414698,0,1.3014639053414698
2012-06-25,Bitcoin-MVRV,1.2841608264055635,1.2841608264055635,1.2841608264055635,1.2841608264055635,0,1.2841608264055635
2012-06-29,Bitcoin-MVRV,1.2858875590260113,1.2858875590260113,1.2858875590260113,1.2858875590260113,0,1.2858875590260113
2012-07-03,Bitcoin-MVRV,1.3029168268171476,1.3029168268171476,1.3029168268171476,1.3029168268171476,0,1.3029168268171476
2012-07-07,Bitcoin-MVRV,1.305489998249036,1.305489998249036,1.305489998249036,1.305489998249036,0,1.305489998249036
2012-07-10,Bitcoin-MVRV,1.3403641439771163,1.3403641439771163,1.3403641439771163,1.3403641439771163,0,1.3403641439771163
2012-07-14,Bitcoin-MVRV,1.504993213367894,1.504993213367894,1.504993213367894,1.504993213367894,0,1.504993213367894
2012-07-18,Bitcoin-MVRV,1.7208099165742,1.7208099165742,1.7208099165742,1.7208099165742,0,1.7208099165742
2012-07-22,Bitcoin-MVRV,1.768901719826372,1.768901719826372,1.768901719826372,1.768901719826372,0,1.768901719826372
2012-07-26,Bitcoin-MVRV,1.6577605516713876,1.6577605516713876,1.6577605516713876,1.6577605516713876,0,1.6577605516713876
2012-07-29,Bitcoin-MVRV,1.6521971629259278,1.6521971629259278,1.6521971629259278,1.6521971629259278,0,1.6521971629259278
2012-08-02,Bitcoin-MVRV,1.750135713528731,1.750135713528731,1.750135713528731,1.750135713528731,0,1.750135713528731
2012-08-06,Bitcoin-MVRV,2.002303256622936,2.002303256622936,2.002303256622936,2.002303256622936,0,2.002303256622936
2012-08-10,Bitcoin-MVRV,2.00043885390012,2.00043885390012,2.00043885390012,2.00043885390012,0,2.00043885390012
2012-08-13,Bitcoin-MVRV,2.037564126078669,2.037564126078669,2.037564126078669,2.037564126078669,0,2.037564126078669
2012-08-17,Bitcoin-MVRV,2.3002772194072865,2.3002772194072865,2.3002772194072865,2.3002772194072865,0,2.3002772194072865
2012-08-21,Bitcoin-MVRV,1.8379603310547727,1.8379603310547727,1.8379603310547727,1.8379603310547727,0,1.8379603310547727
2012-08-24,Bitcoin-MVRV,1.6736907474851506,1.6736907474851506,1.6736907474851506,1.6736907474851506,0,1.6736907474851506
2012-08-28,Bitcoin-MVRV,1.867914796641093,1.867914796641093,1.867914796641093,1.867914796641093,0,1.867914796641093
2012-09-01,Bitcoin-MVRV,1.7175314471033498,1.7175314471033498,1.7175314471033498,1.7175314471033498,0,1.7175314471033498
2012-09-05,Bitcoin-MVRV,1.6729135456516722,1.6729135456516722,1.6729135456516722,1.6729135456516722,0,1.6729135456516722
2012-09-08,Bitcoin-MVRV,1.775592507574642,1.775592507574642,1.775592507574642,1.775592507574642,0,1.775592507574642
2012-09-12,Bitcoin-MVRV,1.7328178442365187,1.7328178442365187,1.7328178442365187,1.7328178442365187,0,1.7328178442365187
2012-09-16,Bitcoin-MVRV,1.810575429473941,1.810575429473941,1.810575429473941,1.810575429473941,0,1.810575429473941
2012-09-20,Bitcoin-MVRV,1.887183588600773,1.887183588600773,1.887183588600773,1.887183588600773,0,1.887183588600773
2012-09-24,Bitcoin-MVRV,1.8414754865131635,1.8414754865131635,1.8414754865131635,1.8414754865131635,0,1.8414754865131635
2012-09-28,Bitcoin-MVRV,1.8313339750015936,1.8313339750015936,1.8313339750015936,1.8313339750015936,0,1.8313339750015936
2012-10-02,Bitcoin-MVRV,1.8345160586998543,1.8345160586998543,1.8345160586998543,1.8345160586998543,0,1.8345160586998543
2012-10-06,Bitcoin-MVRV,1.875780444058696,1.875780444058696,1.875780444058696,1.875780444058696,0,1.875780444058696
2012-10-11,Bitcoin-MVRV,1.7697230294211663,1.7697230294211663,1.7697230294211663,1.7697230294211663,0,1.7697230294211663
2012-10-15,Bitcoin-MVRV,1.7346626594343582,1.7346626594343582,1.7346626594343582,1.7346626594343582,0,1.7346626594343582
2012-10-19,Bitcoin-MVRV,1.7113487451848222,1.7113487451848222,1.7113487451848222,1.7113487451848222,0,1.7113487451848222
2012-10-22,Bitcoin-MVRV,1.6780880690551885,1.6780880690551885,1.6780880690551885,1.6780880690551885,0,1.6780880690551885
2012-10-27,Bitcoin-MVRV,1.6338059142888373,1.6338059142888373,1.6338059142888373,1.6338059142888373,0,1.6338059142888373
2012-10-30,Bitcoin-MVRV,1.5447821856328643,1.5447821856328643,1.5447821856328643,1.5447821856328643,0,1.5447821856328643
2012-11-04,Bitcoin-MVRV,1.5603761545325896,1.5603761545325896,1.5603761545325896,1.5603761545325896,0,1.5603761545325896
